V,I,V_in,I_in,I_sps,V_sps
-0.7999999999999993,0,-0.799987,-5.053876e-09,0.0,2028488.0
-0.7999999999999993,0,-0.7999879,-5.090024e-09,0.0,2023272.0
-0.7999999999999993,0,-0.7999877,-5.09201e-09,0.0,2027350.0
-0.7999999999999993,0,-0.7999877,-5.094694e-09,0.0,2017238.0
-0.7999999999999993,0,-0.7999858,-5.102961e-09,0.0,2022122.0
-0.7999999999999993,0,-0.7999868,-5.014819e-09,0.0,2026416.0
-0.7999999999999993,0,-0.7999872,-5.113993e-09,0.0,2021045.0
-0.6999999999999993,0,-0.7000042,-5.087954e-09,0.0,1720618.0
-0.6999999999999993,0,-0.7000045,-5.089411e-09,0.0,1722403.0
-0.6999999999999993,0,-0.7000042,-5.10602e-09,0.0,1716427.0
-0.6999999999999993,0,-0.7000046,-5.103269e-09,0.0,1743127.0
-0.6999999999999993,0,-0.7000039,-5.077764e-09,0.0,1693522.0
-0.6999999999999993,0,-0.7000037,-5.070187e-09,0.0,1750386.0
-0.6999999999999993,0,-0.700005,-5.093776e-09,0.0,1756892.0
-0.6999999999999993,0,-0.7000045,-5.014053e-09,0.0,1728113.0
-0.6999999999999993,0,-0.7000042,-5.085811e-09,0.0,1723426.0
-0.6999999999999993,0,-0.7000043,-5.095918e-09,0.0,1715741.0
-0.5999999999999993,0,-0.5999927,-5.082284e-09,0.0,1473235.0
-0.5999999999999993,0,-0.5999913,-5.107939e-09,0.0,1477111.0
-0.5999999999999993,0,-0.5999931,-5.093542e-09,0.0,1477363.0
-0.5999999999999993,0,-0.5999929,-5.094845e-09,0.0,1476439.0
-0.5999999999999993,0,-0.5999932,-5.078995e-09,0.0,1474770.0
-0.5999999999999993,0,-0.5999926,-5.044149e-09,0.0,1476903.0
-0.5999999999999993,0,-0.5999932,-5.085878e-09,0.0,1475178.0
-0.5999999999999993,0,-0.5999925,-5.094537e-09,0.0,1476944.0
-0.5999999999999993,0,-0.5999931,-5.081593e-09,0.0,1476491.0
-0.5999999999999993,0,-0.5999938,-5.093465e-09,0.0,1477499.0
-0.49999999999999933,0,-0.5000094,-5.088943e-09,0.0,1227995.0
-0.49999999999999933,0,-0.5000106,-5.088255e-09,0.0,1227014.0
-0.49999999999999933,0,-0.5000106,-5.07937e-09,0.0,1225727.0
-0.49999999999999933,0,-0.5000105,-5.076924e-09,0.0,1226105.0
-0.49999999999999933,0,-0.50001,-5.087492e-09,0.0,1226078.0
-0.49999999999999933,0,-0.5000104,-5.102576e-09,0.0,1223190.0
-0.49999999999999933,0,-0.5000101,-5.07355e-09,0.0,1227511.0
-0.49999999999999933,0,-0.5000109,-5.094001e-09,0.0,1225839.0
-0.49999999999999933,0,-0.500011,-5.075468e-09,0.0,1223950.0
-0.49999999999999933,0,-0.5000106,-5.095527e-09,0.0,1225894.0
-0.39999999999999936,0,-0.3999915,-5.082431e-09,0.0,975787.0
-0.39999999999999936,0,-0.3999909,-5.085881e-09,0.0,976127.0
-0.39999999999999936,0,-0.3999918,-5.092387e-09,0.0,976228.0
-0.39999999999999936,0,-0.399991,-5.104947e-09,0.0,976431.0
-0.39999999999999936,0,-0.3999913,-5.080139e-09,0.0,976184.0
-0.39999999999999936,0,-0.3999916,-5.09354e-09,0.0,976240.0
-0.39999999999999936,0,-0.3999913,-5.087107e-09,0.0,976120.0
-0.39999999999999936,0,-0.3999908,-5.127462e-09,0.0,976003.0
-0.39999999999999936,0,-0.3999909,-5.102571e-09,0.0,975880.0
-0.39999999999999936,0,-0.3999912,-5.014277e-09,0.0,976014.0
-0.2999999999999994,0,-0.3000006,-5.070713e-09,0.0,727263.0
-0.2999999999999994,0,-0.2999995,-5.0845e-09,0.0,727898.0
-0.2999999999999994,0,-0.2999999,-5.074162e-09,0.0,725680.0
-0.2999999999999994,0,-0.2999986,-5.079066e-09,0.0,726166.0
-0.2999999999999994,0,-0.3000004,-5.071865e-09,0.0,725813.0
-0.2999999999999994,0,-0.2999999,-5.064132e-09,0.0,726247.0
-0.2999999999999994,0,-0.2999993,-5.084884e-09,0.0,726808.0
-0.2999999999999994,0,-0.3,-5.096902e-09,0.0,728091.0
-0.2999999999999994,0,-0.3000004,-5.086261e-09,0.0,726668.0
-0.2999999999999994,0,-0.3000003,-5.090011e-09,0.0,727601.0
-0.19999999999999937,0,-0.2000028,-5.013511e-09,0.0,476195.0
-0.19999999999999937,0,-0.2000034,-5.021087e-09,0.0,476970.0
-0.19999999999999937,0,-0.2000024,-5.027368e-09,0.0,478406.0
-0.19999999999999937,0,-0.2000024,-5.034879e-09,0.0,478101.0
-0.19999999999999937,0,-0.200002,-5.043069e-09,0.0,475872.0
-0.19999999999999937,0,-0.2000029,-4.961054e-09,0.0,477128.0
-0.19999999999999937,0,-0.2000021,-5.143615e-09,0.0,479215.0
-0.19999999999999937,0,-0.2000028,-5.062213e-09,0.0,478322.0
-0.19999999999999937,0,-0.2000016,-5.043296e-09,0.0,477165.0
-0.19999999999999937,0,-0.2000021,-5.040996e-09,0.0,477178.0
-0.09999999999999937,0,-0.1000082,-5.019792e-09,0.0,234737.0
-0.09999999999999937,0,-0.1000078,-5.02232e-09,0.0,226115.0
-0.09999999999999937,0,-0.1000073,-5.039851e-09,0.0,230048.0
-0.09999999999999937,0,-0.1000066,-5.098666e-09,0.0,258582.0
-0.09999999999999937,0,-0.1000071,-5.082201e-09,0.0,228518.0
-0.09999999999999937,0,-0.1000075,-5.085495e-09,0.0,226882.0
-0.09999999999999937,0,-0.100007,-5.080131e-09,0.0,219871.0
-0.09999999999999937,0,-0.1000073,-5.091851e-09,0.0,228792.0
-0.09999999999999937,0,-0.1000076,-5.084653e-09,0.0,204814.0
-0.09999999999999937,0,-0.1000074,-5.041845e-09,0.0,229798.0
6.38378239159465e-16,0,-2.017186e-07,-5.072472e-09,0.0,-22362.0
6.38378239159465e-16,0,-3.386449e-07,-5.080819e-09,0.0,-19710.0
6.38378239159465e-16,0,7.564886e-07,-5.081126e-09,0.0,-21510.0
6.38378239159465e-16,0,-3.385503e-07,-5.093921e-09,0.0,-26244.0
6.38378239159465e-16,0,3.458699e-07,-5.053177e-09,0.0,-21638.0
6.38378239159465e-16,0,-8.861098e-07,-5.102646e-09,0.0,-21297.0
6.38378239159465e-16,0,7.206108e-08,-5.080134e-09,0.0,-23133.0
6.38378239159465e-16,0,-4.754766e-07,-5.084423e-09,0.0,-20176.0
6.38378239159465e-16,0,7.209019e-08,-5.098661e-09,0.0,-21177.0
6.38378239159465e-16,0,7.212657e-08,-5.076842e-09,0.0,-16747.0
0.10000000000000064,0,0.09999167,-4.956764e-09,0.0,-266027.0
0.10000000000000064,0,0.09999165,-4.958982e-09,0.0,-272160.0
0.10000000000000064,0,0.09999139,-5.035943e-09,0.0,-276611.0
0.10000000000000064,0,0.09999262,-5.02668e-09,0.0,-271162.0
0.10000000000000064,0,0.09999026,-5.015883e-09,0.0,-271390.0
0.10000000000000064,0,0.09999169,-5.026986e-09,0.0,-275324.0
0.10000000000000064,0,0.09999172,-5.024995e-09,0.0,-262977.0
0.10000000000000064,0,0.09999152,-5.029972e-09,0.0,-268482.0
0.10000000000000064,0,0.0999921,-5.094678e-09,0.0,-276676.0
0.10000000000000064,0,0.09999178,-5.091385e-09,0.0,-270372.0
0.20000000000000065,0,0.1999949,-5.087021e-09,0.0,-519963.0
0.20000000000000065,0,0.1999947,-5.079973e-09,0.0,-517675.0
0.20000000000000065,0,0.1999935,-5.080127e-09,0.0,-511250.0
0.20000000000000065,0,0.1999952,-5.085184e-09,0.0,-516012.0
0.20000000000000065,0,0.1999957,-5.091844e-09,0.0,-510678.0
0.20000000000000065,0,0.1999955,-5.090774e-09,0.0,-551308.0
0.20000000000000065,0,0.1999951,-5.093375e-09,0.0,-520897.0
0.20000000000000065,0,0.1999944,-5.097972e-09,0.0,-530860.0
0.20000000000000065,0,0.1999956,-5.088094e-09,0.0,-519125.0
0.20000000000000065,0,0.1999952,-5.084106e-09,0.0,-523349.0
0.30000000000000066,0,0.299987,-5.10418e-09,0.0,-770610.0
0.30000000000000066,0,0.2999879,-5.094219e-09,0.0,-770600.0
0.30000000000000066,0,0.2999877,-5.083347e-09,0.0,-769662.0
0.30000000000000066,0,0.2999884,-5.074158e-09,0.0,-769780.0
0.30000000000000066,0,0.2999883,-5.073079e-09,0.0,-768595.0
0.30000000000000066,0,0.2999882,-5.081734e-09,0.0,-768188.0
0.30000000000000066,0,0.2999886,-5.060373e-09,0.0,-771737.0
0.30000000000000066,0,0.2999883,-5.070863e-09,0.0,-768863.0
0.30000000000000066,0,0.2999872,-5.06581e-09,0.0,-770181.0
0.30000000000000066,0,0.2999883,-5.0655e-09,0.0,-770007.0
0.4000000000000007,0,0.3999782,-5.028436e-09,0.0,-1001626.0
0.4000000000000007,0,0.3999773,-5.089235e-09,0.0,-1009942.0
0.4000000000000007,0,0.3999775,-5.061442e-09,0.0,-1022924.0
0.4000000000000007,0,0.3999781,-5.069102e-09,0.0,-1019816.0
0.4000000000000007,0,0.3999783,-5.065885e-09,0.0,-1021853.0
0.4000000000000007,0,0.3999781,-5.060831e-09,0.0,-1021756.0
0.4000000000000007,0,0.399976,-5.073999e-09,0.0,-1008624.0
