V,I,V_in,I_in,I_sps,V_sps
0,0.0003000000000000002,0.6505141,0.0002999775,-2167323.0,0.0
0,0.0003000000000000002,0.6505135,0.000299977,-2159840.0,0.0
0,0.0003000000000000002,0.6505151,0.0002999775,-2167188.0,0.0
0,0.0003000000000000002,0.6505157,0.0002999775,-2162461.0,0.0
0,0.0003000000000000002,0.6505175,0.0002999776,-2169130.0,0.0
0,0.0003000000000000002,0.6505165,0.0002999778,-2168892.0,0.0
0,0.0003000000000000002,0.650517,0.0002999775,-2167125.0,0.0
0,0.0003000000000000002,0.6505179,0.0002999775,-2167909.0,0.0
0,0.0003000000000000002,0.6505173,0.0002999773,-2160229.0,0.0
0,0.0003000000000000002,0.6505169,0.0002999773,-2155420.0,0.0
0,0.0004000000000000002,0.867413,0.0003999898,-3009750.0,0.0
0,0.0004000000000000002,0.8674121,0.0003999895,-3003106.0,0.0
0,0.0004000000000000002,0.8674135,0.0003999896,-3009058.0,0.0
0,0.0004000000000000002,0.8674107,0.0003999898,-3001317.0,0.0
0,0.0004000000000000002,0.8674115,0.0003999904,-3011696.0,0.0
0,0.0004000000000000002,0.8674113,0.00039999,-2998391.0,0.0
0,0.0004000000000000002,0.8674104,0.0003999898,-3001097.0,0.0
0,0.0004000000000000002,0.8674096,0.00039999,-3010490.0,0.0
0,0.0004000000000000002,0.8674102,0.0003999898,-3003681.0,0.0
0,0.0004000000000000002,0.8674091,0.0003999897,-2998112.0,0.0
0,0.0005000000000000002,1.084237,0.0004999749,-3847458.0,0.0
0,0.0005000000000000002,1.084235,0.0004999759,-3842416.0,0.0
0,0.0005000000000000002,1.084239,0.0004999753,-3834677.0,0.0
0,0.0005000000000000002,1.084239,0.0004999754,-3834687.0,0.0
0,0.0005000000000000002,1.084238,0.0004999749,-3839624.0,0.0
0,0.0005000000000000002,1.084242,0.0004999753,-3838290.0,0.0
0,0.0005000000000000002,1.084242,0.0004999748,-3839223.0,0.0
0,0.0005000000000000002,1.084242,0.0004999749,-3831028.0,0.0
0,0.0005000000000000002,1.084239,0.0004999752,-3839607.0,0.0
0,0.0005000000000000002,1.084237,0.0004999752,-3840871.0,0.0
0,0.0006000000000000003,1.301119,0.0005999845,-4687951.0,0.0
0,0.0006000000000000003,1.301118,0.000599984,-4682417.0,0.0
0,0.0006000000000000003,1.301119,0.0005999843,-4672834.0,0.0
0,0.0006000000000000003,1.301117,0.000599984,-4675240.0,0.0
0,0.0006000000000000003,1.301117,0.0005999845,-4678559.0,0.0
0,0.0006000000000000003,1.301116,0.0005999844,-4673883.0,0.0
0,0.0006000000000000003,1.301116,0.0005999843,-4672605.0,0.0
0,0.0006000000000000003,1.301112,0.0005999843,-4673506.0,0.0
0,0.0006000000000000003,1.301108,0.0005999848,-4672384.0,0.0
0,0.0006000000000000003,1.301111,0.0005999837,-4683652.0,0.0
0,0.0007000000000000003,1.517942,0.0006999763,-5503877.0,0.0
0,0.0007000000000000003,1.517944,0.0006999768,-5513872.0,0.0
0,0.0007000000000000003,1.517946,0.0006999761,-5515491.0,0.0
0,0.0007000000000000003,1.517944,0.0006999763,-5508912.0,0.0
0,0.0007000000000000003,1.517948,0.0006999763,-5507060.0,0.0
0,0.0007000000000000003,1.517949,0.0006999768,-5506693.0,0.0
0,0.0007000000000000003,1.517948,0.0006999768,-5511235.0,0.0
0,0.0007000000000000003,1.517948,0.0006999768,-5515698.0,0.0
0,0.0007000000000000003,1.517947,0.0006999762,-5504126.0,0.0
0,0.0007000000000000003,1.517946,0.0006999768,-5507401.0,0.0
0,0.0008000000000000004,1.734758,0.0007999677,-6355264.0,0.0
0,0.0008000000000000004,1.734759,0.0007999681,-6340398.0,0.0
0,0.0008000000000000004,1.734757,0.0007999688,-6346471.0,0.0
0,0.0008000000000000004,1.734757,0.0007999686,-6338733.0,0.0
0,0.0008000000000000004,1.734758,0.0007999687,-6347643.0,0.0
0,0.0008000000000000004,1.734756,0.0007999681,-6345365.0,0.0
0,0.0008000000000000004,1.734758,0.0007999677,-6348595.0,0.0
0,0.0008000000000000004,1.734758,0.0007999677,-6350863.0,0.0
0,0.0008000000000000004,1.734755,0.0007999688,-6356204.0,0.0
0,0.0008000000000000004,1.734758,0.000799968,-6355467.0,0.0
