V,I,V_in,I_in,I_sps,V_sps
-0.8999999999999992,0,-0.8999951,-4.560044e-09,0.0,2281979.0
-0.8999999999999992,0,-0.8999956,-4.57988e-09,0.0,2281925.0
-0.8999999999999992,0,-0.8999952,-4.584319e-09,0.0,2281925.0
-0.8999999999999992,0,-0.8999966,-4.582175e-09,0.0,2281870.0
-0.8999999999999992,0,-0.899996,-4.604763e-09,0.0,2281861.0
-0.8999999999999992,0,-0.8999963,-4.605225e-09,0.0,2281901.0
-0.8999999999999992,0,-0.8999969,-4.597109e-09,0.0,2281918.0
-0.8999999999999992,0,-0.8999966,-4.601167e-09,0.0,2281851.0
-0.7999999999999993,0,-0.7999773,-4.612807e-09,0.0,2027823.0
-0.7999999999999993,0,-0.7999773,-4.619926e-09,0.0,2027882.0
-0.7999999999999993,0,-0.7999787,-4.625359e-09,0.0,2027662.0
-0.7999999999999993,0,-0.7999781,-4.621841e-09,0.0,2027646.0
-0.7999999999999993,0,-0.7999783,-4.574745e-09,0.0,2027928.0
-0.7999999999999993,0,-0.7999775,-4.61165e-09,0.0,2027953.0
-0.7999999999999993,0,-0.7999783,-4.592819e-09,0.0,2027780.0
-0.7999999999999993,0,-0.7999778,-4.5935e-09,0.0,2027846.0
-0.7999999999999993,0,-0.7999781,-4.590976e-09,0.0,2027848.0
-0.7999999999999993,0,-0.7999762,-4.580869e-09,0.0,2027884.0
-0.6999999999999993,0,-0.6999954,-4.575662e-09,0.0,1773919.0
-0.6999999999999993,0,-0.6999955,-4.5873e-09,0.0,1773921.0
-0.6999999999999993,0,-0.6999961,-4.618701e-09,0.0,1773834.0
-0.6999999999999993,0,-0.6999958,-4.599787e-09,0.0,1773855.0
-0.6999999999999993,0,-0.6999953,-4.621458e-09,0.0,1773957.0
-0.6999999999999993,0,-0.6999953,-4.60683e-09,0.0,1773791.0
-0.6999999999999993,0,-0.6999952,-4.549549e-09,0.0,1773769.0
-0.6999999999999993,0,-0.6999954,-4.607291e-09,0.0,1773730.0
-0.6999999999999993,0,-0.6999954,-4.580563e-09,0.0,1773717.0
-0.6999999999999993,0,-0.6999949,-4.599094e-09,0.0,1773776.0
-0.5999999999999993,0,-0.5999835,-4.572978e-09,0.0,1519776.0
-0.5999999999999993,0,-0.5999833,-4.57857e-09,0.0,1519745.0
-0.5999999999999993,0,-0.5999837,-4.595189e-09,0.0,1519885.0
-0.5999999999999993,0,-0.5999839,-4.602998e-09,0.0,1519818.0
-0.5999999999999993,0,-0.5999831,-4.594652e-09,0.0,1519831.0
-0.5999999999999993,0,-0.5999832,-4.587528e-09,0.0,1519854.0
-0.5999999999999993,0,-0.599984,-4.585236e-09,0.0,1519704.0
-0.5999999999999993,0,-0.599984,-4.594804e-09,0.0,1519781.0
-0.5999999999999993,0,-0.5999855,-4.592583e-09,0.0,1519646.0
-0.5999999999999993,0,-0.599983,-4.601085e-09,0.0,1519809.0
-0.49999999999999933,0,-0.5000008,-4.61548e-09,0.0,1265750.0
-0.49999999999999933,0,-0.4999999,-4.60836e-09,0.0,1265827.0
-0.49999999999999933,0,-0.5000005,-4.591048e-09,0.0,1265651.0
-0.49999999999999933,0,-0.4999997,-4.590819e-09,0.0,1265510.0
-0.49999999999999933,0,-0.4999997,-4.676974e-09,0.0,1265728.0
-0.49999999999999933,0,-0.5,-4.602692e-09,0.0,1265808.0
-0.49999999999999933,0,-0.5000002,-4.830516e-09,0.0,1265863.0
-0.49999999999999933,0,-0.4999998,-4.590361e-09,0.0,1265889.0
-0.49999999999999933,0,-0.5000008,-4.648639e-09,0.0,1265741.0
-0.49999999999999933,0,-0.5000002,-4.654383e-09,0.0,1265477.0
-0.39999999999999936,0,-0.3999813,-4.547018e-09,0.0,1011678.0
-0.39999999999999936,0,-0.3999818,-4.616782e-09,0.0,1011550.0
-0.39999999999999936,0,-0.3999811,-4.616476e-09,0.0,1011631.0
-0.39999999999999936,0,-0.3999816,-4.623445e-09,0.0,1011565.0
-0.39999999999999936,0,-0.3999808,-4.62528e-09,0.0,1011625.0
-0.39999999999999936,0,-0.3999812,-4.618773e-09,0.0,1011535.0
-0.39999999999999936,0,-0.3999817,-4.678811e-09,0.0,1011523.0
-0.39999999999999936,0,-0.3999816,-4.642661e-09,0.0,1011451.0
-0.39999999999999936,0,-0.3999809,-4.591429e-09,0.0,1011503.0
-0.39999999999999936,0,-0.3999809,-4.624362e-09,0.0,1011523.0
-0.2999999999999994,0,-0.2999902,-4.623826e-09,0.0,757609.0
-0.2999999999999994,0,-0.2999898,-4.600237e-09,0.0,757498.0
-0.2999999999999994,0,-0.2999898,-4.606595e-09,0.0,757578.0
-0.2999999999999994,0,-0.2999893,-4.632324e-09,0.0,757637.0
-0.2999999999999994,0,-0.2999901,-4.606284e-09,0.0,757597.0
-0.2999999999999994,0,-0.2999894,-4.620685e-09,0.0,757567.0
-0.2999999999999994,0,-0.2999903,-4.61096e-09,0.0,757648.0
-0.2999999999999994,0,-0.2999898,-4.605522e-09,0.0,756960.0
-0.2999999999999994,0,-0.2999898,-4.668545e-09,0.0,757610.0
-0.2999999999999994,0,-0.2999897,-4.623212e-09,0.0,757621.0
-0.19999999999999937,0,-0.199991,-4.596482e-09,0.0,503673.0
-0.19999999999999937,0,-0.1999915,-4.56738e-09,0.0,503616.0
-0.19999999999999937,0,-0.1999914,-4.643582e-09,0.0,503614.0
-0.19999999999999937,0,-0.1999914,-4.615397e-09,0.0,503763.0
-0.19999999999999937,0,-0.1999911,-4.583466e-09,0.0,503317.0
-0.19999999999999937,0,-0.199991,-4.623747e-09,0.0,503706.0
-0.19999999999999937,0,-0.1999912,-4.569602e-09,0.0,503849.0
-0.19999999999999937,0,-0.199991,-4.540273e-09,0.0,503687.0
-0.19999999999999937,0,-0.1999907,-4.485214e-09,0.0,503662.0
-0.19999999999999937,0,-0.1999916,-4.589745e-09,0.0,503617.0
-0.09999999999999937,0,-0.09999535,-4.685467e-09,0.0,249796.0
-0.09999999999999937,0,-0.09999564,-4.555357e-09,0.0,249723.0
-0.09999999999999937,0,-0.09999633,-4.471119e-09,0.0,249697.0
-0.09999999999999937,0,-0.09999564,-4.572283e-09,0.0,249741.0
-0.09999999999999937,0,-0.09999589,-4.577569e-09,0.0,249655.0
-0.09999999999999937,0,-0.09999558,-4.578102e-09,0.0,249715.0
-0.09999999999999937,0,-0.09999532,-4.592729e-09,0.0,249728.0
-0.09999999999999937,0,-0.09999619,-4.588593e-09,0.0,249805.0
-0.09999999999999937,0,-0.0999962,-4.74451e-09,0.0,249799.0
-0.09999999999999937,0,-0.09999525,-4.57129e-09,0.0,249689.0
6.38378239159465e-16,0,1.074993e-05,-4.564001e-09,0.0,-4253.0
6.38378239159465e-16,0,1.116056e-05,-4.340555e-09,0.0,-4198.0
6.38378239159465e-16,0,1.116069e-05,-4.711117e-09,0.0,-4239.0
6.38378239159465e-16,0,1.075001e-05,-4.566459e-09,0.0,-4205.0
6.38378239159465e-16,0,1.129746e-05,-4.472883e-09,0.0,-4399.0
6.38378239159465e-16,0,1.020241e-05,-4.557116e-09,0.0,-4307.0
6.38378239159465e-16,0,1.020236e-05,-4.56914e-09,0.0,-4173.0
6.38378239159465e-16,0,1.102375e-05,-4.559649e-09,0.0,-4348.0
6.38378239159465e-16,0,1.198201e-05,-4.652534e-09,0.0,-4127.0
6.38378239159465e-16,0,1.006551e-05,-4.557962e-09,0.0,-4104.0
0.10000000000000064,0,0.1000024,-4.595714e-09,0.0,-258387.0
0.10000000000000064,0,0.1000025,-4.534296e-09,0.0,-258256.0
0.10000000000000064,0,0.1000026,-4.601149e-09,0.0,-258251.0
0.10000000000000064,0,0.100002,-4.55214e-09,0.0,-258510.0
0.10000000000000064,0,0.1000024,-4.586446e-09,0.0,-258193.0
0.10000000000000064,0,0.1000043,-4.578248e-09,0.0,-258239.0
0.10000000000000064,0,0.1000027,-4.572659e-09,0.0,-258398.0
0.10000000000000064,0,0.1000026,-4.558497e-09,0.0,-258571.0
0.10000000000000064,0,0.1000022,-4.601685e-09,0.0,-258237.0
0.10000000000000064,0,0.1000019,-4.574349e-09,0.0,-258247.0
0.20000000000000065,0,0.2000051,-4.565768e-09,0.0,-512263.0
0.20000000000000065,0,0.2000053,-4.635228e-09,0.0,-512263.0
0.20000000000000065,0,0.200005,-4.542872e-09,0.0,-512376.0
0.20000000000000065,0,0.2000056,-4.438114e-09,0.0,-512266.0
0.20000000000000065,0,0.200005,-4.554284e-09,0.0,-512346.0
0.20000000000000065,0,0.2000048,-4.512549e-09,0.0,-512212.0
0.20000000000000065,0,0.2000049,-4.553672e-09,0.0,-512301.0
0.20000000000000065,0,0.2000053,-4.566914e-09,0.0,-512264.0
0.20000000000000065,0,0.2000057,-4.584301e-09,0.0,-512214.0
0.20000000000000065,0,0.200006,-4.562628e-09,0.0,-512383.0
0.30000000000000066,0,0.2999998,-4.731793e-09,0.0,-766366.0
0.30000000000000066,0,0.2999997,-4.475556e-09,0.0,-766309.0
0.30000000000000066,0,0.2999992,-4.576338e-09,0.0,-766415.0
0.30000000000000066,0,0.3000006,-4.550989e-09,0.0,-766527.0
0.30000000000000066,0,0.3000015,-4.536516e-09,0.0,-766387.0
0.30000000000000066,0,0.2999982,-4.52664e-09,0.0,-766188.0
0.30000000000000066,0,0.2999998,-4.63155e-09,0.0,-766513.0
0.30000000000000066,0,0.2999993,-4.62527e-09,0.0,-766574.0
0.30000000000000066,0,0.2999993,-4.598542e-09,0.0,-766472.0
0.30000000000000066,0,0.3000003,-4.608347e-09,0.0,-766445.0
0.4000000000000007,0,0.3999906,-4.601605e-09,0.0,-1020651.0
0.4000000000000007,0,0.3999895,-4.582309e-09,0.0,-1020346.0
0.4000000000000007,0,0.3999898,-4.563543e-09,0.0,-1020360.0
0.4000000000000007,0,0.3999901,-4.611555e-09,0.0,-1020249.0
0.4000000000000007,0,0.3999902,-4.571203e-09,0.0,-1020494.0
0.4000000000000007,0,0.3999895,-4.577867e-09,0.0,-1020441.0
0.4000000000000007,0,0.3999888,-4.558418e-09,0.0,-1020407.0
0.4000000000000007,0,0.3999898,-4.583841e-09,0.0,-1020320.0
0.4000000000000007,0,0.3999899,-4.555199e-09,0.0,-1020331.0
0.4000000000000007,0,0.3999899,-4.598236e-09,0.0,-1020359.0
0.5000000000000007,0,0.5000087,-4.604049e-09,0.0,-1274405.0
0.5000000000000007,0,0.5000097,-4.571203e-09,0.0,-1274478.0
0.5000000000000007,0,0.5000097,-4.554739e-09,0.0,-1274535.0
0.5000000000000007,0,0.5000088,-4.599308e-09,0.0,-1274658.0
0.5000000000000007,0,0.5000093,-4.551289e-09,0.0,-1274557.0
0.5000000000000007,0,0.5000093,-4.601145e-09,0.0,-1274599.0
0.5000000000000007,0,0.5000085,-4.58636e-09,0.0,-1274602.0
0.5000000000000007,0,0.5000088,-4.585829e-09,0.0,-1274706.0
0.5000000000000007,0,0.5000092,-4.59548e-09,0.0,-1274721.0
0.5000000000000007,0,0.5000092,-4.725807e-09,0.0,-1274521.0
0.6000000000000006,0,0.599997,-4.743962e-09,0.0,-1528657.0
0.6000000000000006,0,0.5999964,-4.580925e-09,0.0,-1528655.0
0.6000000000000006,0,0.5999978,-4.417046e-09,0.0,-1528627.0
0.6000000000000006,0,0.5999966,-4.72765e-09,0.0,-1528551.0
0.6000000000000006,0,0.5999957,-4.577942e-09,0.0,-1528590.0
0.6000000000000006,0,0.5999963,-4.567679e-09,0.0,-1528563.0
0.6000000000000006,0,0.5999963,-4.604664e-09,0.0,-1528641.0
0.6000000000000006,0,0.5999962,-4.578934e-09,0.0,-1528646.0
0.6000000000000006,0,0.5999961,-4.580999e-09,0.0,-1528681.0
0.6000000000000006,0,0.5999971,-4.598542e-09,0.0,-1528584.0
0.7000000000000006,0,0.6999733,-4.579773e-09,0.0,-1782530.0
0.7000000000000006,0,0.6999727,-4.579313e-09,0.0,-1782712.0
0.7000000000000006,0,0.6999733,-4.5833e-09,0.0,-1782644.0
0.7000000000000006,0,0.6999735,-4.578706e-09,0.0,-1782578.0
0.7000000000000006,0,0.6999729,-4.590804e-09,0.0,-1782531.0
0.7000000000000006,0,0.699973,-4.696098e-09,0.0,-1782523.0
0.7000000000000006,0,0.6999726,-4.599226e-09,0.0,-1782701.0
0.7000000000000006,0,0.6999723,-4.59218e-09,0.0,-1782614.0
0.7000000000000006,0,0.699973,-4.649463e-09,0.0,-1782691.0
0.7000000000000006,0,0.699974,-4.658652e-09,0.0,-1782578.0
0.8000000000000006,0,0.7999896,-4.557489e-09,0.0,-2036554.0
0.8000000000000006,0,0.7999897,-4.529154e-09,0.0,-2036293.0
0.8000000000000006,0,0.7999909,-4.551206e-09,0.0,-2036492.0
0.8000000000000006,0,0.7999889,-4.559177e-09,0.0,-2036428.0
0.8000000000000006,0,0.799989,-4.590573e-09,0.0,-2036305.0
0.8000000000000006,0,0.7999896,-4.569742e-09,0.0,-2036576.0
0.8000000000000006,0,0.7999895,-4.577556e-09,0.0,-2036311.0
0.8000000000000006,0,0.7999895,-4.625338e-09,0.0,-2036468.0
0.8000000000000006,0,0.7999896,-4.559408e-09,0.0,-2036446.0
0.8000000000000006,0,0.7999897,-4.518356e-09,0.0,-2036505.0
0.9000000000000006,0,0.8999785,-4.523183e-09,0.0,-2290458.0
0.9000000000000006,0,0.8999768,-4.576094e-09,0.0,-2290610.0
0.9000000000000006,0,0.899978,-4.649764e-09,0.0,-2290430.0
0.9000000000000006,0,0.8999774,-4.556342e-09,0.0,-2290495.0
