V,V_in,I_in,I_sps,V_sps
-1.4999999999999987,-1.49996,-4.125311e-09,0.0,3664011.0
-1.4999999999999987,-1.499958,-4.012584e-09,0.0,3662983.0
-1.4999999999999987,-1.499961,-4.181824e-09,0.0,3662204.0
-1.3999999999999986,-1.399979,-4.311853e-09,0.0,3429200.0
-1.3999999999999986,-1.399978,-4.135035e-09,0.0,3430100.0
-1.3999999999999986,-1.399979,-4.04597e-09,0.0,3428729.0
-1.3999999999999986,-1.399979,-4.157626e-09,0.0,3430223.0
-1.3999999999999986,-1.399979,-4.139703e-09,0.0,3431014.0
-1.3999999999999986,-1.399979,-4.168345e-09,0.0,3430890.0
-1.3999999999999986,-1.399978,-4.146517e-09,0.0,3428571.0
-1.3999999999999986,-1.399979,-4.123929e-09,0.0,3428872.0
-1.3999999999999986,-1.39998,-4.157397e-09,0.0,3430285.0
-1.3999999999999986,-1.399979,-4.188868e-09,0.0,3430188.0
-1.2999999999999985,-1.300002,-4.130207e-09,0.0,3203921.0
-1.2999999999999985,-1.300002,-4.161837e-09,0.0,3190428.0
-1.2999999999999985,-1.300002,-4.251048e-09,0.0,3187652.0
-1.2999999999999985,-1.300001,-4.109146e-09,0.0,3201833.0
-1.2999999999999985,-1.300002,-4.206251e-09,0.0,3201447.0
-1.2999999999999985,-1.300001,-4.180368e-09,0.0,3205894.0
-1.2999999999999985,-1.300002,-4.182053e-09,0.0,3194824.0
-1.2999999999999985,-1.300002,-4.19369e-09,0.0,3198347.0
-1.2999999999999985,-1.300001,-4.171944e-09,0.0,3182463.0
-1.2999999999999985,-1.300002,-4.171559e-09,0.0,3199522.0
-1.1999999999999984,-1.199979,-4.201271e-09,0.0,2967437.0
-1.1999999999999984,-1.19998,-4.207396e-09,0.0,2966253.0
-1.1999999999999984,-1.19998,-4.218115e-09,0.0,2969293.0
-1.1999999999999984,-1.19998,-4.194608e-09,0.0,2967352.0
-1.1999999999999984,-1.199981,-4.141159e-09,0.0,2967585.0
-1.1999999999999984,-1.19998,-4.159463e-09,0.0,2968251.0
-1.1999999999999984,-1.199981,-4.156473e-09,0.0,2967477.0
-1.1999999999999984,-1.199979,-4.147668e-09,0.0,2971529.0
-1.1999999999999984,-1.19998,-4.146671e-09,0.0,2968542.0
-1.1999999999999984,-1.19998,-4.134266e-09,0.0,2968985.0
-1.0999999999999983,-1.099998,-4.124311e-09,0.0,2741422.0
-1.0999999999999983,-1.099996,-4.124998e-09,0.0,2733157.0
-1.0999999999999983,-1.099996,-4.144606e-09,0.0,2735555.0
-1.0999999999999983,-1.099996,-4.091532e-09,0.0,2736009.0
-1.0999999999999983,-1.099998,-4.143149e-09,0.0,2732664.0
-1.0999999999999983,-1.099996,-4.194991e-09,0.0,2734322.0
-1.0999999999999983,-1.099995,-4.175308e-09,0.0,2737870.0
-1.0999999999999983,-1.099995,-4.12783e-09,0.0,2737405.0
-1.0999999999999983,-1.099997,-3.983635e-09,0.0,2739537.0
-1.0999999999999983,-1.099995,-4.11443e-09,0.0,2740296.0
-0.9999999999999983,-0.9999858,-4.137247e-09,0.0,2479086.0
-0.9999999999999983,-0.9999861,-4.126758e-09,0.0,2482542.0
-0.9999999999999983,-0.9999866,-4.140464e-09,0.0,2493790.0
