V,V_in,I_in,I_sps,V_sps
1.3,1.299995,-6.770649e-09,10.0,13666342.0
1.3,1.299997,-6.880386e-09,10.0,13670376.0
1.3,1.299997,-6.768349e-09,10.0,13676325.0
1.3,1.299995,-6.68143e-09,10.0,13667542.0
1.3,1.299996,-6.729909e-09,10.0,13677971.0
1.4000000000000001,1.399963,-6.633192e-09,10.0,13663655.0
1.4000000000000001,1.399966,-6.760616e-09,10.0,13288766.0
1.4000000000000001,1.399964,-6.772638e-09,10.0,13310421.0
1.4000000000000001,1.399966,-6.707697e-09,10.0,13294929.0
1.4000000000000001,1.399966,-6.748362e-09,10.0,13321081.0
1.4000000000000001,1.399966,-6.691077e-09,10.0,13293565.0
1.4000000000000001,1.399965,-6.653328e-09,10.0,13289495.0
1.4000000000000001,1.399965,-6.669637e-09,10.0,13305393.0
1.4000000000000001,1.399965,-6.730672e-09,10.0,13309985.0
1.4000000000000001,1.399966,-6.716734e-09,10.0,13293909.0
1.5000000000000002,1.499952,-6.757396e-09,10.0,13297642.0
1.5000000000000002,1.499953,-6.699963e-09,10.0,13127719.0
1.5000000000000002,1.499954,-6.716049e-09,10.0,13131799.0
1.5000000000000002,1.499953,-6.746904e-09,10.0,13131246.0
1.5000000000000002,1.499952,-6.750037e-09,10.0,13134286.0
1.5000000000000002,1.499951,-6.723541e-09,10.0,13133687.0
1.5000000000000002,1.499952,-6.692996e-09,10.0,13138902.0
1.5000000000000002,1.499953,-6.746059e-09,10.0,13128311.0
1.5000000000000002,1.499952,-6.71344e-09,10.0,13130578.0
1.5000000000000002,1.499953,-6.740017e-09,10.0,13130056.0
1.6000000000000003,1.599972,-6.740929e-09,10.0,13135105.0
1.6000000000000003,1.599972,-6.702489e-09,10.0,12904923.0
1.6000000000000003,1.599974,-6.737412e-09,10.0,12913492.0
1.6000000000000003,1.599972,-6.776387e-09,10.0,12910723.0
1.6000000000000003,1.599973,-6.786725e-09,10.0,12914777.0
1.6000000000000003,1.599974,-6.700189e-09,10.0,12911027.0
1.6000000000000003,1.599973,-6.689619e-09,10.0,12916593.0
1.6000000000000003,1.599975,-6.748206e-09,10.0,12909901.0
1.6000000000000003,1.599974,-6.649726e-09,10.0,12909156.0
1.6000000000000003,1.599975,-6.653714e-09,10.0,12914131.0
1.7000000000000004,1.699955,-7.043945e-09,10.0,12911395.0
1.7000000000000004,1.699956,-6.725687e-09,10.0,12686721.0
1.7000000000000004,1.699957,-6.73381e-09,10.0,12688480.0
1.7000000000000004,1.699958,-6.758697e-09,10.0,12686058.0
1.7000000000000004,1.699957,-6.701255e-09,10.0,12687000.0
1.7000000000000004,1.699957,-6.668108e-09,10.0,12688719.0
1.7000000000000004,1.699954,-6.671859e-09,10.0,12687297.0
1.7000000000000004,1.699956,-6.719413e-09,10.0,12686062.0
1.7000000000000004,1.699955,-6.730208e-09,10.0,12693217.0
1.7000000000000004,1.699957,-6.826011e-09,10.0,12685506.0
1.8000000000000005,1.799972,-6.724387e-09,10.0,12685873.0
1.8000000000000005,1.799973,-6.727834e-09,10.0,12454670.0
1.8000000000000005,1.799974,-6.732269e-09,10.0,12454793.0
1.8000000000000005,1.799974,-6.694145e-09,10.0,12455073.0
