V,I,V_in,I_in,I_sps,V_sps
0,-0.007100000000000004,-15.32025,-0.007099709,8320613.0,0.0
0,-0.007100000000000004,-15.32028,-0.007099699,8320468.0,0.0
0,-0.007100000000000004,-15.32029,-0.007099701,8320448.0,0.0
0,-0.007100000000000004,-15.32033,-0.007099707,8320224.0,0.0
0,-0.007100000000000004,-15.32034,-0.007099702,8320456.0,0.0
0,-0.007100000000000004,-15.32036,-0.007099702,8320311.0,0.0
0,-0.007100000000000004,-15.32036,-0.007099703,8320375.0,0.0
0,-0.007100000000000004,-15.32035,-0.007099708,8320599.0,0.0
0,-0.007100000000000004,-15.32036,-0.007099703,8320527.0,0.0
0,-0.007100000000000004,-15.3204,-0.007099707,8320457.0,0.0
0,-0.007000000000000004,-15.10627,-0.006999769,8320335.0,0.0
0,-0.007000000000000004,-15.10633,-0.006999774,8320220.0,0.0
0,-0.007000000000000004,-15.10639,-0.006999767,8320272.0,0.0
0,-0.007000000000000004,-15.10653,-0.006999775,8320436.0,0.0
0,-0.007000000000000004,-15.10664,-0.006999766,8320268.0,0.0
0,-0.007000000000000004,-15.10674,-0.006999773,8320322.0,0.0
0,-0.007000000000000004,-15.10684,-0.006999774,8320464.0,0.0
0,-0.007000000000000004,-15.10693,-0.006999773,8320420.0,0.0
0,-0.007000000000000004,-15.107,-0.006999771,8320438.0,0.0
0,-0.007000000000000004,-15.10702,-0.006999767,8320221.0,0.0
0,-0.006900000000000003,-14.89254,-0.006899816,8320609.0,0.0
0,-0.006900000000000003,-14.89262,-0.006899813,8320686.0,0.0
0,-0.006900000000000003,-14.89263,-0.006899822,8320588.0,0.0
0,-0.006900000000000003,-14.89267,-0.006899814,8320545.0,0.0
0,-0.006900000000000003,-14.8927,-0.006899822,8320672.0,0.0
0,-0.006900000000000003,-14.89275,-0.006899815,8320670.0,0.0
0,-0.006900000000000003,-14.89278,-0.006899814,8320665.0,0.0
0,-0.006900000000000003,-14.89283,-0.006899822,8320642.0,0.0
0,-0.006900000000000003,-14.89285,-0.006899817,8320648.0,0.0
0,-0.006900000000000003,-14.89286,-0.006899819,8320604.0,0.0
0,-0.006800000000000003,-14.67836,-0.00679976,8320568.0,0.0
0,-0.006800000000000003,-14.67853,-0.00679977,8320642.0,0.0
0,-0.006800000000000003,-14.67867,-0.006799768,8320386.0,0.0
0,-0.006800000000000003,-14.67883,-0.006799767,8320613.0,0.0
0,-0.006800000000000003,-14.67894,-0.006799776,8320672.0,0.0
0,-0.006800000000000003,-14.67906,-0.006799768,8320651.0,0.0
0,-0.006800000000000003,-14.67916,-0.006799772,8320585.0,0.0
0,-0.006800000000000003,-14.67925,-0.006799772,8320671.0,0.0
0,-0.006800000000000003,-14.67935,-0.006799767,8320703.0,0.0
0,-0.006800000000000003,-14.67944,-0.006799772,8320578.0,0.0
0,-0.006700000000000003,-14.46566,-0.006699845,8320731.0,0.0
0,-0.006700000000000003,-14.46574,-0.006699845,8320649.0,0.0
0,-0.006700000000000003,-14.46583,-0.006699846,8320719.0,0.0
0,-0.006700000000000003,-14.46596,-0.006699846,8320694.0,0.0
0,-0.006700000000000003,-14.46612,-0.006699841,8320545.0,0.0
