V,V_in,I_in,I_sps,V_sps
1.8000000000000005,1.79997,-2.355278e-09,10.0,794915.0
1.8000000000000005,1.799971,-2.352369e-09,10.0,782663.0
1.8000000000000005,1.79997,-2.388053e-09,10.0,782313.0
1.8000000000000005,1.79997,-2.402758e-09,10.0,782095.0
1.8000000000000005,1.799969,-2.405282e-09,10.0,782669.0
1.8000000000000005,1.799968,-2.369292e-09,10.0,782430.0
1.8000000000000005,1.79997,-2.403751e-09,10.0,782494.0
1.8000000000000005,1.79997,-2.398544e-09,10.0,782471.0
1.8000000000000005,1.79997,-2.41447e-09,10.0,782333.0
1.8000000000000005,1.79997,-2.342029e-09,10.0,782787.0
1.9000000000000006,1.899964,-2.323268e-09,10.0,782512.0
1.9000000000000006,1.899965,-2.328781e-09,10.0,767363.0
1.9000000000000006,1.899965,-2.457127e-09,10.0,767573.0
1.9000000000000006,1.899963,-2.358491e-09,10.0,767503.0
1.9000000000000006,1.899968,-2.394484e-09,10.0,767733.0
1.9000000000000006,1.899984,-2.418453e-09,10.0,767198.0
1.9000000000000006,1.899964,-2.143847e-09,10.0,767544.0
1.9000000000000006,1.899964,-2.324188e-09,10.0,768010.0
1.9000000000000006,1.899964,-2.395099e-09,10.0,767409.0
1.9000000000000006,1.899964,-3.183078e-09,10.0,767570.0
2.0000000000000004,1.999944,-3.730758e-09,10.0,767851.0
2.0000000000000004,1.999947,4.825992e-09,10.0,751020.0
2.0000000000000004,1.999946,-2.313084e-09,10.0,751027.0
2.0000000000000004,1.999947,-2.413244e-09,10.0,751302.0
2.0000000000000004,1.999947,-2.5069e-09,10.0,751136.0
2.0000000000000004,1.999946,-2.416845e-09,10.0,750967.0
2.0000000000000004,1.999945,-2.443955e-09,10.0,751236.0
2.0000000000000004,1.999947,-2.442422e-09,10.0,751254.0
2.0000000000000004,1.999948,-2.407809e-09,10.0,751051.0
2.0000000000000004,1.999945,-2.355737e-09,10.0,751060.0
2.1000000000000005,2.099962,-2.334373e-09,10.0,751091.0
2.1000000000000005,2.099963,-2.213456e-09,10.0,734932.0
2.1000000000000005,2.099964,-2.219812e-09,10.0,734977.0
2.1000000000000005,2.099962,-2.24309e-09,10.0,735031.0
2.1000000000000005,2.099959,-2.243551e-09,10.0,734939.0
2.1000000000000005,2.099962,-2.252202e-09,10.0,734986.0
2.1000000000000005,2.099962,-2.253966e-09,10.0,735041.0
2.1000000000000005,2.099963,-2.282376e-09,10.0,734941.0
2.1000000000000005,2.099962,-2.272574e-09,10.0,735072.0
2.1000000000000005,2.099964,-2.214219e-09,10.0,734816.0
2.2000000000000006,2.200092,-1.862353e-09,10.0,735035.0
2.2000000000000006,2.200108,-1.838309e-09,10.0,719306.0
2.2000000000000006,2.200108,-1.899112e-09,10.0,719340.0
2.2000000000000006,2.200102,-1.878513e-09,10.0,719369.0
2.2000000000000006,2.200098,-1.865494e-09,10.0,719359.0
2.2000000000000006,2.200101,-1.849182e-09,10.0,719326.0
2.2000000000000006,2.200097,-1.877823e-09,10.0,719342.0
2.2000000000000006,2.200102,-1.852783e-09,10.0,719339.0
2.2000000000000006,2.200103,-1.907229e-09,10.0,719337.0
2.2000000000000006,2.200106,-1.835782e-09,10.0,719355.0
2.3000000000000007,2.299894,-7.137684e-10,10.0,719336.0
2.3000000000000007,2.299908,-6.69048e-10,10.0,703860.0
2.3000000000000007,2.299914,-6.760928e-10,10.0,703594.0
2.3000000000000007,2.299914,-6.990661e-10,10.0,703665.0
2.3000000000000007,2.299911,-7.003684e-10,10.0,703779.0
2.3000000000000007,2.299911,-6.866604e-10,10.0,703655.0
2.3000000000000007,2.299908,-6.988366e-10,10.0,703724.0
2.3000000000000007,2.299911,-7.152242e-10,10.0,703457.0
2.3000000000000007,2.299912,-6.950844e-10,10.0,703702.0
2.3000000000000007,2.299907,-6.965389e-10,10.0,703527.0
2.400000000000001,2.40006,2.149966e-09,10.0,703340.0
2.400000000000001,2.400042,2.117577e-09,10.0,688267.0
2.400000000000001,2.400048,2.143229e-09,10.0,688357.0
2.400000000000001,2.400048,2.124694e-09,10.0,688313.0
2.400000000000001,2.400041,2.138175e-09,10.0,688361.0
2.400000000000001,2.400042,2.15418e-09,10.0,688298.0
2.400000000000001,2.400039,2.115049e-09,10.0,688255.0
2.400000000000001,2.400041,2.140012e-09,10.0,688287.0
2.400000000000001,2.400047,2.142081e-09,10.0,688284.0
2.400000000000001,2.400048,2.133809e-09,10.0,688251.0
2.500000000000001,2.499798,7.429217e-09,10.0,688320.0
2.500000000000001,2.499805,7.41819e-09,10.0,672620.0
2.500000000000001,2.499799,7.424235e-09,10.0,672655.0
2.500000000000001,2.499802,7.41199e-09,10.0,672637.0
2.500000000000001,2.499809,7.320708e-09,10.0,672612.0
2.500000000000001,2.499803,7.417806e-09,10.0,672619.0
2.500000000000001,2.499805,7.525711e-09,10.0,672595.0
2.500000000000001,2.499806,7.341838e-09,10.0,672620.0
2.500000000000001,2.499798,7.421026e-09,10.0,672635.0
2.500000000000001,2.499803,7.519041e-09,10.0,672665.0
2.600000000000001,2.599868,1.479149e-08,10.0,672605.0
2.600000000000001,2.599862,1.475903e-08,10.0,646926.0
2.600000000000001,2.599869,1.478767e-08,10.0,646957.0
2.600000000000001,2.599867,1.480291e-08,10.0,646964.0
2.600000000000001,2.599859,1.477635e-08,10.0,646997.0
2.600000000000001,2.599853,1.480665e-08,10.0,646976.0
2.600000000000001,2.599864,1.480467e-08,10.0,646954.0
2.600000000000001,2.599872,1.479916e-08,10.0,646973.0
2.600000000000001,2.599867,1.476968e-08,10.0,646897.0
2.600000000000001,2.599853,1.478959e-08,10.0,646947.0
2.700000000000001,2.699979,2.279971e-08,10.0,646965.0
2.700000000000001,2.699971,2.277327e-08,10.0,629386.0
2.700000000000001,2.699974,2.276851e-08,10.0,629317.0
2.700000000000001,2.699976,2.280852e-08,10.0,629289.0
2.700000000000001,2.699978,2.281969e-08,10.0,629071.0
2.700000000000001,2.699973,2.28377e-08,10.0,629225.0
2.700000000000001,2.699983,2.283233e-08,10.0,629264.0
2.700000000000001,2.699982,2.280965e-08,10.0,629258.0
2.700000000000001,2.699958,2.279128e-08,10.0,629340.0
2.700000000000001,2.699979,2.273131e-08,10.0,629248.0
2.800000000000001,2.79978,2.701906e-08,10.0,629303.0
2.800000000000001,2.799776,2.701801e-08,10.0,612695.0
2.800000000000001,2.799774,2.705443e-08,10.0,612782.0
2.800000000000001,2.799784,2.705483e-08,10.0,612393.0
2.800000000000001,2.799781,2.70285e-08,10.0,612781.0
2.800000000000001,2.799779,2.705942e-08,10.0,612767.0
2.800000000000001,2.799772,2.705488e-08,10.0,612655.0
2.800000000000001,2.799778,2.706217e-08,10.0,612717.0
2.800000000000001,2.799772,2.704641e-08,10.0,612686.0
2.800000000000001,2.799764,2.705572e-08,10.0,612798.0
2.9000000000000012,2.899932,2.756144e-08,10.0,612473.0
2.9000000000000012,2.899928,2.754329e-08,10.0,603794.0
2.9000000000000012,2.899932,2.754445e-08,10.0,603742.0
2.9000000000000012,2.899935,2.754123e-08,10.0,603773.0
2.9000000000000012,2.899931,2.75342e-08,10.0,603970.0
2.9000000000000012,2.899933,2.755234e-08,10.0,603748.0
2.9000000000000012,2.89994,2.755803e-08,10.0,603648.0
2.9000000000000012,2.899926,2.753731e-08,10.0,603881.0
2.9000000000000012,2.899928,2.754659e-08,10.0,603802.0
2.9000000000000012,2.899916,2.754483e-08,10.0,604096.0
