V,I,V_in,I_in,I_sps,V_sps
0,0.0007000000000000003,1.391027,0.000699973,0.0,-5904644.0
0,0.0007000000000000003,1.391026,0.000699973,0.0,-5903876.0
0,0.0007000000000000003,1.391029,0.0006999729,0.0,-5904574.0
0,0.0007000000000000003,1.391029,0.0006999735,0.0,-5902369.0
0,0.0007000000000000003,1.391024,0.0006999724,0.0,-5901117.0
0,0.0007000000000000003,1.391028,0.000699973,0.0,-5900190.0
0,0.0007000000000000003,1.391027,0.0006999729,0.0,-5903665.0
0,0.0008000000000000004,1.589738,0.0007999638,0.0,-5904012.0
0,0.0008000000000000004,1.589738,0.0007999637,0.0,-5903068.0
0,0.0008000000000000004,1.589737,0.0007999651,0.0,-5904815.0
0,0.0008000000000000004,1.589738,0.0007999638,0.0,-5901189.0
0,0.0008000000000000004,1.589736,0.0007999631,0.0,-5901230.0
0,0.0008000000000000004,1.589736,0.0007999645,0.0,-5901294.0
0,0.0008000000000000004,1.589737,0.0007999635,0.0,-5899099.0
0,0.0008000000000000004,1.589737,0.0007999642,0.0,-5901138.0
0,0.0008000000000000004,1.589739,0.0007999646,0.0,-5904294.0
0,0.0008000000000000004,1.589738,0.0007999638,0.0,-5901367.0
