V,V_in,I_in,V_i,V_2x,T
0.3,0.3000307,0.0001319495,0.60942,0.310821,22.24
0.3,0.3000307,0.0001319492,0.609493,0.310535,22.23
0.3,0.3000314,0.0001319497,0.609364,0.31089,22.23
0.3,0.3000297,0.0001319489,0.609332,0.310926,22.24
0.3,0.3000303,0.0001319493,0.609364,0.310527,22.24
0.3,0.3000297,0.0001319484,0.609372,0.310588,22.23
0.3,0.3000289,0.000131949,0.609352,0.310438,22.23
0.3,0.3000306,0.0001319504,0.60936,0.310511,22.24
0.3,0.3000288,0.0001319497,0.609372,0.310874,22.23
0.3,0.3000289,0.0001319491,0.609239,0.310596,22.24
0.3,0.3000314,0.0001319485,0.609368,0.310978,22.24
0.3,0.3000294,0.0001319497,0.60934,0.310624,22.25
0.3,0.3000302,0.0001319486,0.609384,0.311006,22.24
0.3,0.3000315,0.0001319484,0.609412,0.310354,22.25
0.3,0.3000296,0.0001319488,0.609344,0.310281,22.25
0.3,0.300031,0.0001319491,0.609287,0.310861,22.25
0.3,0.3000312,0.0001319498,0.60936,0.310616,22.25
0.3,0.3000307,0.0001319486,0.609304,0.310998,22.25
0.3,0.3000302,0.0001319493,0.609412,0.310934,22.26
0.3,0.3000319,0.00013195,0.609372,0.310886,22.25
0.3,0.3000299,0.0001319502,0.609312,0.310487,22.26
0.3,0.3000316,0.00013195,0.609396,0.310998,22.25
0.3,0.3000302,0.0001319505,0.609384,0.310503,22.25
0.3,0.3000303,0.00013195,0.609457,0.310406,22.26
0.3,0.300031,0.0001319508,0.609352,0.310475,22.25
0.3,0.300031,0.0001319503,0.609332,0.310817,22.25
0.3,0.300031,0.0001319504,0.609376,0.31097,22.26
0.3,0.3000304,0.0001319498,0.609473,0.310974,22.26
0.3,0.3000298,0.0001319499,0.609275,0.310817,22.26
0.3,0.3000295,0.0001319491,0.609316,0.310962,22.25
0.3,0.3000308,0.00013195,0.609396,0.310781,22.26
0.3,0.3000304,0.0001319504,0.609287,0.310463,22.27
0.3,0.3000302,0.0001319514,0.60942,0.310813,22.27
0.3,0.3000304,0.0001319506,0.609312,0.310922,22.27
0.3,0.3000314,0.0001319504,0.609316,0.310632,22.280001
0.3,0.3000301,0.0001319507,0.609461,0.311087,22.280001
0.3,0.3000318,0.0001319513,0.60936,0.310475,22.27
0.3,0.3000298,0.0001319512,0.609364,0.310837,22.280001
0.3,0.3000306,0.0001319505,0.609396,0.310624,22.280001
0.3,0.3000304,0.0001319494,0.60938,0.310672,22.290001
0.3,0.3000301,0.0001319498,0.609372,0.310781,22.290001
0.3,0.3000302,0.0001319502,0.609461,0.310688,22.280001
0.3,0.3000306,0.0001319487,0.609457,0.310894,22.290001
0.3,0.30003,0.0001319495,0.609348,0.310604,22.280001
0.3,0.3000316,0.0001319499,0.609291,0.31089,22.290001
0.3,0.30003,0.0001319491,0.609412,0.310902,22.290001
0.3,0.3000304,0.0001319502,0.609287,0.310886,22.299999
0.3,0.3000301,0.00013195,0.609308,0.310366,22.290001
0.3,0.3000296,0.0001319506,0.609271,0.310938,22.309999
0.3,0.3000302,0.0001319499,0.609372,0.310475,22.299999
0.3,0.3000306,0.0001319498,0.609328,0.310845,22.299999
0.3,0.3000293,0.0001319497,0.609332,0.310672,22.299999
0.3,0.3000301,0.0001319497,0.60932,0.31043,22.309999
0.3,0.3000294,0.0001319494,0.60942,0.310575,22.299999
0.3,0.3000278,0.0001319498,0.609481,0.310684,22.309999
0.3,0.3000288,0.0001319492,0.609352,0.310551,22.309999
0.3,0.3000299,0.0001319509,0.609368,0.310547,22.309999
0.3,0.30003,0.0001319501,0.60934,0.310737,22.309999
0.3,0.3000293,0.0001319498,0.609388,0.310656,22.309999
0.3,0.3000291,0.0001319492,0.609445,0.310712,22.32
0.3,0.3000292,0.0001319501,0.609368,0.310797,22.309999
0.3,0.3000296,0.0001319498,0.609344,0.310511,22.309999
0.3,0.3000295,0.0001319497,0.609291,0.310575,22.309999
0.3,0.3000289,0.0001319494,0.60934,0.310785,22.309999
0.3,0.3000289,0.0001319493,0.609376,0.310447,22.309999
0.3,0.3000283,0.0001319494,0.609481,0.311095,22.32
0.3,0.3000293,0.0001319498,0.609432,0.31066,22.32
0.3,0.3000298,0.0001319495,0.609509,0.31095,22.309999
0.3,0.3000296,0.000131949,0.609287,0.310853,22.32
0.3,0.30003,0.0001319492,0.609473,0.310805,22.32
0.3,0.3000294,0.00013195,0.609437,0.310515,22.309999
0.3,0.3000291,0.0001319505,0.609432,0.310994,22.309999
0.3,0.3000291,0.0001319499,0.609352,0.31101,22.32
0.3,0.3000298,0.0001319502,0.609275,0.310837,22.309999
0.3,0.3000288,0.0001319498,0.609372,0.310712,22.309999
0.3,0.3000295,0.0001319491,0.609312,0.310495,22.309999
0.3,0.300029,0.0001319496,0.609304,0.31066,22.309999
0.3,0.3000285,0.0001319492,0.609296,0.31093,22.309999
0.3,0.3000292,0.0001319493,0.609219,0.310958,22.299999
0.3,0.3000291,0.0001319497,0.609416,0.311015,22.299999
0.3,0.3000294,0.0001319496,0.609364,0.310926,22.299999
0.3,0.3000283,0.0001319493,0.60938,0.310994,22.299999
0.35,0.3499681,0.0001522679,0.708876,0.362436,22.309999
0.35,0.3499675,0.0001522676,0.708823,0.362496,22.309999
0.35,0.3499678,0.000152268,0.708932,0.36298,22.299999
0.35,0.3499678,0.0001522674,0.708984,0.362549,22.299999
0.35,0.3499687,0.0001522683,0.709005,0.362601,22.299999
0.35,0.3499669,0.0001522684,0.70888,0.362492,22.299999
0.35,0.349968,0.0001522679,0.708948,0.362633,22.309999
0.35,0.3499671,0.0001522669,0.708988,0.362573,22.309999
0.35,0.3499666,0.0001522674,0.708932,0.362839,22.299999
0.35,0.3499673,0.0001522677,0.708964,0.3625,22.299999
0.35,0.3499667,0.0001522676,0.708932,0.362283,22.309999
0.35,0.3499661,0.0001522676,0.709037,0.362976,22.309999
0.35,0.3499662,0.0001522664,0.70896,0.362895,22.32
0.35,0.3499662,0.0001522664,0.708952,0.363016,22.299999
0.35,0.3499666,0.0001522654,0.708843,0.362509,22.309999
0.35,0.3499674,0.0001522667,0.709033,0.36209,22.299999
0.35,0.3499662,0.0001522657,0.709097,0.362891,22.309999
0.35,0.3499678,0.0001522658,0.709077,0.362742,22.309999
0.35,0.3499679,0.0001522669,0.70898,0.36221,22.309999
0.35,0.3499681,0.0001522675,0.708916,0.362694,22.309999
0.35,0.3499679,0.0001522662,0.708851,0.36242,22.32
0.35,0.3499682,0.0001522672,0.708876,0.362364,22.309999
0.35,0.3499663,0.0001522673,0.708916,0.362549,22.32
0.35,0.3499678,0.0001522658,0.708944,0.362972,22.309999
0.35,0.3499687,0.0001522666,0.70894,0.36275,22.309999
0.35,0.3499668,0.0001522663,0.708932,0.362243,22.32
0.35,0.3499667,0.0001522662,0.708964,0.362859,22.309999
0.35,0.349968,0.0001522671,0.709005,0.362621,22.32
0.35,0.3499686,0.0001522669,0.708936,0.362601,22.32
0.35,0.3499671,0.0001522658,0.709041,0.362464,22.309999
0.35,0.3499658,0.0001522651,0.70888,0.362859,22.309999
0.35,0.3499669,0.000152265,0.709013,0.362625,22.32
0.35,0.349968,0.0001522661,0.708936,0.362331,22.32
0.35,0.349968,0.0001522659,0.708904,0.36213,22.32
0.35,0.3499675,0.0001522664,0.70894,0.362654,22.32
0.35,0.349967,0.0001522665,0.708839,0.362247,22.32
0.35,0.3499672,0.0001522659,0.708908,0.362629,22.32
0.35,0.3499673,0.0001522666,0.708952,0.362021,22.309999
0.35,0.3499692,0.0001522666,0.709025,0.362319,22.309999
0.35,0.3499679,0.0001522674,0.709049,0.362637,22.32
0.35,0.3499677,0.0001522664,0.708807,0.362782,22.309999
0.35,0.3499686,0.0001522674,0.709,0.362049,22.32
0.35,0.3499683,0.0001522677,0.7089,0.362484,22.32
0.35,0.3499684,0.0001522667,0.708948,0.362521,22.32
0.35,0.3499682,0.0001522664,0.70892,0.361848,22.309999
0.35,0.3499663,0.0001522652,0.708851,0.362456,22.32
0.35,0.3499683,0.000152266,0.708839,0.362102,22.33
0.35,0.3499677,0.0001522657,0.70898,0.362436,22.33
0.35,0.3499672,0.0001522663,0.708851,0.361932,22.33
0.35,0.3499674,0.0001522662,0.708992,0.363073,22.32
0.35,0.3499678,0.0001522656,0.709021,0.362843,22.32
0.35,0.3499665,0.0001522657,0.708992,0.362674,22.32
0.35,0.349966,0.0001522648,0.708948,0.362911,22.32
0.35,0.3499663,0.0001522658,0.708992,0.362557,22.33
0.35,0.3499672,0.000152266,0.708872,0.36267,22.33
0.35,0.349968,0.0001522664,0.70896,0.362952,22.33
0.35,0.3499681,0.0001522663,0.709,0.362964,22.33
0.35,0.3499677,0.0001522663,0.708956,0.362545,22.33
0.35,0.3499673,0.0001522655,0.708988,0.362883,22.33
0.35,0.3499681,0.0001522647,0.70892,0.362585,22.33
0.35,0.3499682,0.0001522642,0.708988,0.362698,22.33
0.35,0.3499678,0.0001522654,0.708936,0.362436,22.34
0.35,0.3499679,0.0001522651,0.708996,0.362641,22.34
0.35,0.3499681,0.0001522644,0.708807,0.362891,22.33
0.35,0.3499674,0.0001522654,0.708952,0.362766,22.34
0.35,0.3499678,0.0001522662,0.708916,0.362714,22.33
0.35,0.3499683,0.0001522654,0.708948,0.362923,22.34
0.35,0.3499677,0.0001522645,0.708888,0.362823,22.34
0.35,0.349968,0.0001522643,0.709005,0.362102,22.33
0.35,0.349968,0.0001522651,0.709025,0.362492,22.33
0.35,0.3499682,0.0001522653,0.708908,0.362359,22.34
0.35,0.3499674,0.0001522648,0.708896,0.363036,22.33
0.35,0.3499682,0.000152266,0.708984,0.362891,22.33
0.35,0.3499675,0.0001522661,0.708872,0.362368,22.33
0.35,0.3499688,0.0001522645,0.70888,0.362404,22.34
0.35,0.3499682,0.0001522654,0.708952,0.363185,22.33
0.35,0.3499685,0.000152265,0.709005,0.36269,22.33
0.35,0.3499688,0.0001522642,0.708944,0.362311,22.33
0.35,0.3499671,0.000152265,0.708968,0.362251,22.33
0.35,0.3499688,0.0001522647,0.70894,0.363064,22.33
0.35,0.3499688,0.0001522661,0.709005,0.36238,22.33
0.35,0.349968,0.0001522666,0.7089,0.362416,22.33
0.35,0.3499685,0.0001522654,0.709021,0.362412,22.33
0.35,0.3499677,0.0001522654,0.708892,0.362255,22.33
0.35,0.3499672,0.0001522657,0.708892,0.362887,22.33
0.35,0.3499674,0.0001522649,0.708996,0.362662,22.32
0.35,0.3499676,0.0001522655,0.708843,0.362102,22.33
0.35,0.3499689,0.000152266,0.70898,0.362786,22.34
0.35,0.3499671,0.0001522653,0.708992,0.362976,22.32
0.35,0.3499672,0.0001522656,0.708884,0.362323,22.33
0.35,0.349968,0.0001522652,0.708908,0.362799,22.33
0.35,0.3499672,0.0001522651,0.70892,0.362791,22.33
0.35,0.3499681,0.0001522656,0.708892,0.36294,22.32
0.35,0.3499677,0.0001522654,0.70896,0.363056,22.33
0.35,0.3499675,0.000152264,0.7089,0.362525,22.33
0.35,0.3499678,0.0001522649,0.709005,0.362408,22.33
0.35,0.3499669,0.0001522647,0.70896,0.362227,22.33
0.35,0.3499672,0.0001522646,0.70898,0.362529,22.33
0.35,0.3499675,0.0001522658,0.708984,0.363036,22.33
0.35,0.3499683,0.0001522663,0.70892,0.362718,22.33
0.39999999999999997,0.3999489,0.0001726017,0.809092,0.411702,22.33
0.39999999999999997,0.3999491,0.0001726026,0.809072,0.411114,22.33
0.39999999999999997,0.3999491,0.0001726023,0.809124,0.411493,22.32
0.39999999999999997,0.3999503,0.0001726032,0.808863,0.411348,22.34
0.39999999999999997,0.3999498,0.0001726019,0.808806,0.411364,22.34
0.39999999999999997,0.3999505,0.0001726017,0.808935,0.411243,22.34
0.39999999999999997,0.3999496,0.0001726018,0.808971,0.41169,22.33
0.39999999999999997,0.3999505,0.0001726029,0.808939,0.411819,22.34
0.39999999999999997,0.3999504,0.0001726016,0.809048,0.411424,22.34
0.39999999999999997,0.3999503,0.0001726013,0.808935,0.411638,22.35
0.39999999999999997,0.3999499,0.0001726016,0.808899,0.411251,22.34
0.39999999999999997,0.3999507,0.0001726012,0.809072,0.411368,22.34
0.39999999999999997,0.39995,0.0001726018,0.808895,0.411545,22.35
0.39999999999999997,0.3999508,0.0001726028,0.808879,0.41161,22.35
0.39999999999999997,0.3999515,0.0001726015,0.80902,0.411682,22.34
0.39999999999999997,0.3999512,0.0001726034,0.809008,0.411428,22.35
0.39999999999999997,0.3999504,0.0001726023,0.809028,0.411368,22.34
0.39999999999999997,0.3999512,0.0001726017,0.808939,0.4114,22.35
0.39999999999999997,0.399951,0.0001726014,0.808879,0.411432,22.360001
0.39999999999999997,0.3999501,0.0001726026,0.808915,0.411678,22.35
0.39999999999999997,0.3999502,0.0001726023,0.808971,0.411159,22.35
0.39999999999999997,0.3999518,0.000172602,0.808903,0.411614,22.360001
0.39999999999999997,0.3999502,0.0001726023,0.808903,0.411195,22.360001
0.39999999999999997,0.3999499,0.0001726019,0.809008,0.411106,22.35
0.39999999999999997,0.3999498,0.0001726017,0.808983,0.411662,22.370001
0.39999999999999997,0.3999502,0.0001726023,0.809024,0.411187,22.370001
0.39999999999999997,0.3999516,0.0001726018,0.808915,0.411042,22.370001
0.39999999999999997,0.3999505,0.0001726015,0.808903,0.41132,22.370001
0.39999999999999997,0.3999503,0.0001726009,0.808971,0.41136,22.379999
0.39999999999999997,0.3999509,0.0001726004,0.808935,0.411453,22.35
0.39999999999999997,0.3999501,0.0001726007,0.809008,0.411477,22.379999
0.39999999999999997,0.3999487,0.0001726001,0.80908,0.411505,22.370001
0.39999999999999997,0.3999498,0.0001726,0.808867,0.411388,22.370001
0.39999999999999997,0.3999488,0.0001725996,0.809016,0.411634,22.370001
0.39999999999999997,0.3999502,0.0001726001,0.808907,0.411352,22.370001
0.39999999999999997,0.3999488,0.000172601,0.80904,0.411138,22.35
0.39999999999999997,0.3999507,0.0001726014,0.808907,0.411308,22.370001
0.39999999999999997,0.3999478,0.0001726004,0.808899,0.411163,22.370001
0.39999999999999997,0.3999497,0.0001726011,0.808955,0.411332,22.370001
0.39999999999999997,0.3999482,0.0001726008,0.808967,0.411332,22.370001
0.39999999999999997,0.3999498,0.000172601,0.80906,0.411569,22.370001
0.39999999999999997,0.399949,0.0001726,0.808887,0.411767,22.370001
0.39999999999999997,0.3999505,0.000172601,0.808983,0.411126,22.370001
0.39999999999999997,0.3999509,0.0001726013,0.808935,0.411271,22.370001
0.39999999999999997,0.3999513,0.0001726017,0.808854,0.411134,22.370001
0.39999999999999997,0.3999509,0.0001726022,0.808975,0.411376,22.360001
0.39999999999999997,0.3999519,0.0001726009,0.808859,0.411674,22.370001
0.39999999999999997,0.3999513,0.0001725995,0.808919,0.411267,22.370001
0.39999999999999997,0.3999486,0.0001725999,0.808947,0.411332,22.370001
0.39999999999999997,0.3999498,0.0001726005,0.808834,0.411316,22.370001
0.39999999999999997,0.3999501,0.0001726009,0.808891,0.411578,22.370001
0.39999999999999997,0.3999511,0.0001726007,0.808983,0.411517,22.370001
0.39999999999999997,0.3999502,0.0001726007,0.808939,0.411666,22.370001
0.39999999999999997,0.3999494,0.0001726004,0.808927,0.411308,22.370001
0.39999999999999997,0.3999507,0.0001726007,0.808931,0.411251,22.360001
0.39999999999999997,0.399951,0.0001726004,0.808935,0.411815,22.370001
0.39999999999999997,0.3999498,0.0001726008,0.808863,0.41134,22.370001
0.39999999999999997,0.3999509,0.0001726009,0.808842,0.4114,22.370001
0.39999999999999997,0.3999515,0.0001726011,0.808987,0.411344,22.370001
0.39999999999999997,0.3999517,0.0001726001,0.809056,0.411481,22.379999
0.39999999999999997,0.3999499,0.0001726008,0.808943,0.411787,22.370001
0.39999999999999997,0.3999513,0.0001726007,0.808983,0.411525,22.379999
0.39999999999999997,0.3999507,0.0001726007,0.808947,0.411199,22.379999
0.39999999999999997,0.3999529,0.0001726003,0.808846,0.411706,22.389999
0.39999999999999997,0.3999521,0.0001726012,0.808899,0.411489,22.379999
0.39999999999999997,0.3999513,0.0001726028,0.808875,0.411493,22.379999
0.39999999999999997,0.3999512,0.0001726012,0.80883,0.411666,22.379999
0.39999999999999997,0.3999511,0.0001726005,0.808927,0.411904,22.379999
0.39999999999999997,0.3999509,0.0001726008,0.808875,0.411445,22.389999
0.39999999999999997,0.3999517,0.0001726018,0.808991,0.411195,22.389999
0.39999999999999997,0.3999507,0.0001726014,0.809028,0.411594,22.4
0.39999999999999997,0.3999524,0.0001726019,0.808975,0.411662,22.389999
0.39999999999999997,0.3999524,0.0001726024,0.808923,0.411682,22.4
0.39999999999999997,0.3999528,0.0001726023,0.809072,0.411449,22.41
0.39999999999999997,0.3999536,0.000172603,0.808955,0.411618,22.4
0.39999999999999997,0.3999531,0.0001726027,0.808871,0.411275,22.4
0.39999999999999997,0.3999532,0.0001726035,0.808943,0.411473,22.4
0.39999999999999997,0.3999528,0.0001726013,0.808875,0.411727,22.41
0.39999999999999997,0.3999515,0.0001726021,0.808923,0.411698,22.4
0.39999999999999997,0.3999523,0.0001726024,0.808971,0.41107,22.4
0.39999999999999997,0.3999523,0.0001726034,0.809028,0.411827,22.41
0.39999999999999997,0.3999524,0.0001726026,0.808931,0.411332,22.4
0.39999999999999997,0.3999528,0.0001726035,0.808971,0.411408,22.41
0.39999999999999997,0.3999529,0.0001726023,0.808963,0.411787,22.4
0.39999999999999997,0.3999509,0.0001726023,0.808983,0.411151,22.41
0.39999999999999997,0.3999523,0.0001726028,0.808899,0.411578,22.4
0.39999999999999997,0.3999537,0.0001726024,0.809,0.411835,22.42
0.39999999999999997,0.3999533,0.0001726013,0.808903,0.411275,22.4
0.39999999999999997,0.3999528,0.0001726022,0.809068,0.411255,22.4
0.39999999999999997,0.3999547,0.0001726012,0.808871,0.411296,22.4
0.39999999999999997,0.3999527,0.0001726006,0.808891,0.411674,22.4
0.39999999999999997,0.3999526,0.0001726008,0.809068,0.411324,22.41
0.39999999999999997,0.3999534,0.000172601,0.808867,0.411658,22.41
0.39999999999999997,0.3999535,0.0001726007,0.808842,0.411775,22.41
0.39999999999999997,0.3999524,0.0001726007,0.808891,0.411569,22.41
0.39999999999999997,0.3999535,0.0001726012,0.808867,0.411396,22.41
0.39999999999999997,0.3999535,0.0001726006,0.808927,0.411279,22.41
0.39999999999999997,0.3999532,0.0001726006,0.809032,0.411614,22.41
0.39999999999999997,0.3999531,0.0001726,0.809,0.411586,22.42
0.39999999999999997,0.3999535,0.0001726013,0.808955,0.411372,22.41
0.44999999999999996,0.4500003,0.000192964,0.908757,0.463559,22.43
0.44999999999999996,0.4499999,0.0001929631,0.908894,0.4631,22.41
0.44999999999999996,0.4500009,0.0001929642,0.908777,0.463652,22.42
0.44999999999999996,0.4500008,0.0001929643,0.908902,0.46368,22.42
0.44999999999999996,0.4500001,0.0001929641,0.908825,0.463772,22.43
0.44999999999999996,0.4500006,0.0001929642,0.908886,0.463764,22.43
0.44999999999999996,0.4500007,0.0001929643,0.908817,0.463289,22.43
0.44999999999999996,0.4500009,0.0001929652,0.908926,0.463627,22.43
0.44999999999999996,0.4500004,0.000192964,0.908934,0.463623,22.43
0.44999999999999996,0.4499995,0.0001929638,0.908902,0.463539,22.440001
0.44999999999999996,0.4500003,0.0001929642,0.908821,0.463676,22.43
0.44999999999999996,0.4499992,0.0001929637,0.90897,0.463579,22.43
0.44999999999999996,0.4499981,0.0001929642,0.908729,0.463257,22.43
0.44999999999999996,0.4500006,0.0001929638,0.908813,0.463136,22.43
0.44999999999999996,0.4499993,0.0001929638,0.90891,0.463555,22.440001
0.44999999999999996,0.4499986,0.0001929639,0.908878,0.463833,22.440001
0.44999999999999996,0.4500001,0.0001929642,0.908797,0.463273,22.440001
0.44999999999999996,0.4499998,0.0001929635,0.908902,0.463217,22.440001
0.44999999999999996,0.4500003,0.0001929636,0.90895,0.463772,22.440001
0.44999999999999996,0.4500009,0.0001929635,0.908757,0.463478,22.440001
0.44999999999999996,0.4500006,0.0001929634,0.908833,0.463619,22.440001
0.44999999999999996,0.4500006,0.0001929628,0.908809,0.463801,22.43
0.44999999999999996,0.4499994,0.0001929629,0.908866,0.463619,22.43
0.44999999999999996,0.4500007,0.0001929633,0.908862,0.46339,22.440001
0.44999999999999996,0.4500001,0.0001929645,0.908817,0.463503,22.440001
0.44999999999999996,0.4500003,0.0001929629,0.908829,0.463519,22.450001
0.44999999999999996,0.4499996,0.0001929633,0.908898,0.463607,22.43
0.44999999999999996,0.4500006,0.0001929641,0.908874,0.46341,22.450001
0.44999999999999996,0.4499998,0.0001929631,0.908894,0.463422,22.440001
0.44999999999999996,0.4499995,0.0001929628,0.908954,0.463116,22.440001
0.44999999999999996,0.45,0.0001929626,0.90893,0.462955,22.440001
0.44999999999999996,0.4499991,0.0001929622,0.90887,0.463273,22.440001
0.44999999999999996,0.4500001,0.0001929622,0.908773,0.462943,22.440001
0.44999999999999996,0.4499995,0.000192963,0.908821,0.463567,22.440001
0.44999999999999996,0.4499993,0.0001929612,0.908781,0.46374,22.440001
0.44999999999999996,0.4499986,0.0001929627,0.908797,0.462918,22.450001
0.44999999999999996,0.4499983,0.0001929614,0.908845,0.463124,22.450001
0.44999999999999996,0.4500004,0.0001929627,0.90889,0.462955,22.450001
0.44999999999999996,0.4499982,0.0001929612,0.90889,0.462975,22.459999
0.44999999999999996,0.4499983,0.0001929611,0.908886,0.463196,22.450001
0.44999999999999996,0.4499982,0.0001929613,0.908906,0.463261,22.450001
0.44999999999999996,0.4499997,0.000192962,0.908882,0.462653,22.450001
0.44999999999999996,0.4499992,0.0001929618,0.908837,0.463567,22.450001
0.44999999999999996,0.45,0.0001929624,0.908841,0.46349,22.459999
0.44999999999999996,0.4499988,0.0001929621,0.908934,0.463482,22.459999
0.44999999999999996,0.4499983,0.000192962,0.908777,0.463285,22.450001
0.44999999999999996,0.4499987,0.0001929627,0.908825,0.463523,22.450001
0.44999999999999996,0.4499983,0.000192963,0.908785,0.463233,22.459999
0.44999999999999996,0.4500003,0.0001929626,0.90887,0.46345,22.459999
0.44999999999999996,0.4499986,0.0001929625,0.908845,0.462999,22.459999
0.44999999999999996,0.4499994,0.0001929619,0.908841,0.462999,22.459999
0.44999999999999996,0.4499987,0.0001929625,0.908902,0.462902,22.459999
0.44999999999999996,0.4500001,0.0001929615,0.908898,0.462886,22.459999
0.44999999999999996,0.4499984,0.0001929619,0.908833,0.462894,22.450001
0.44999999999999996,0.45,0.0001929621,0.909007,0.463019,22.459999
0.44999999999999996,0.4499991,0.0001929621,0.908894,0.46291,22.459999
0.44999999999999996,0.4499987,0.0001929615,0.908729,0.463563,22.459999
0.44999999999999996,0.4499996,0.0001929612,0.908854,0.463072,22.459999
0.44999999999999996,0.4499972,0.0001929623,0.908874,0.463503,22.459999
0.44999999999999996,0.4499986,0.0001929627,0.908817,0.462955,22.469999
0.44999999999999996,0.4499986,0.0001929629,0.908894,0.463011,22.469999
0.44999999999999996,0.4499993,0.0001929626,0.908922,0.462955,22.459999
0.44999999999999996,0.4499989,0.0001929628,0.908765,0.463394,22.459999
0.44999999999999996,0.4499999,0.0001929617,0.908894,0.463108,22.469999
0.44999999999999996,0.4499979,0.0001929632,0.908878,0.462947,22.459999
0.44999999999999996,0.4499987,0.0001929627,0.908845,0.463772,22.469999
0.44999999999999996,0.4500004,0.0001929613,0.908978,0.463128,22.459999
0.44999999999999996,0.4500004,0.0001929625,0.908918,0.463748,22.469999
0.44999999999999996,0.4500004,0.0001929619,0.908894,0.463269,22.459999
0.44999999999999996,0.4500019,0.0001929618,0.909027,0.463571,22.469999
0.44999999999999996,0.4500009,0.0001929626,0.908825,0.463623,22.459999
0.44999999999999996,0.4500019,0.0001929615,0.90887,0.462862,22.469999
0.44999999999999996,0.4500005,0.0001929614,0.908946,0.463692,22.459999
0.44999999999999996,0.4499991,0.0001929608,0.908878,0.463712,22.469999
0.44999999999999996,0.4499994,0.0001929618,0.908737,0.463595,22.459999
0.44999999999999996,0.4500011,0.0001929617,0.908886,0.463188,22.459999
0.44999999999999996,0.4500018,0.0001929617,0.908741,0.463253,22.459999
0.44999999999999996,0.4500012,0.0001929626,0.908866,0.463285,22.469999
0.44999999999999996,0.4500003,0.0001929621,0.908894,0.46366,22.459999
0.44999999999999996,0.4500013,0.0001929617,0.908934,0.463519,22.459999
0.44999999999999996,0.450001,0.0001929618,0.908817,0.463704,22.469999
0.44999999999999996,0.4500003,0.000192963,0.90887,0.463414,22.469999
0.44999999999999996,0.45,0.0001929628,0.908866,0.463386,22.469999
0.44999999999999996,0.4500006,0.0001929632,0.90887,0.463631,22.469999
0.44999999999999996,0.4499997,0.0001929625,0.908942,0.463237,22.469999
0.44999999999999996,0.4499991,0.0001929629,0.908898,0.463482,22.469999
0.44999999999999996,0.4499993,0.0001929625,0.908882,0.463092,22.469999
0.44999999999999996,0.4500005,0.0001929636,0.908809,0.462983,22.469999
0.44999999999999996,0.4500005,0.0001929623,0.908821,0.4637,22.469999
0.44999999999999996,0.4499969,0.0001929623,0.908918,0.463668,22.469999
0.44999999999999996,0.4499993,0.0001929626,0.908821,0.463652,22.469999
0.44999999999999996,0.4499993,0.0001929625,0.908849,0.463644,22.48
0.44999999999999996,0.4499995,0.000192962,0.908845,0.463482,22.48
0.44999999999999996,0.4499995,0.0001929621,0.908825,0.463196,22.48
0.44999999999999996,0.4500001,0.0001929621,0.908874,0.46314,22.469999
0.44999999999999996,0.4500011,0.0001929619,0.908809,0.463772,22.48
0.44999999999999996,0.4500001,0.0001929613,0.908805,0.463801,22.469999
0.44999999999999996,0.4499999,0.0001929616,0.908854,0.463696,22.48
0.44999999999999996,0.4499998,0.0001929608,0.90889,0.463495,22.469999
0.44999999999999996,0.4499997,0.0001929609,0.908862,0.463901,22.469999
0.49999999999999994,0.5000386,0.0002133215,1.008861,0.512064,22.469999
0.49999999999999994,0.5000385,0.000213321,1.00876,0.512185,22.469999
0.49999999999999994,0.500038,0.0002133213,1.008824,0.512374,22.469999
0.49999999999999994,0.500039,0.00021332,1.008764,0.512161,22.48
0.49999999999999994,0.5000377,0.0002133202,1.008772,0.512257,22.48
0.49999999999999994,0.5000378,0.0002133203,1.008732,0.511987,22.48
0.49999999999999994,0.5000389,0.0002133204,1.008796,0.512322,22.469999
0.49999999999999994,0.5000384,0.0002133217,1.008651,0.5126,22.469999
0.49999999999999994,0.5000389,0.0002133213,1.00874,0.512378,22.469999
0.49999999999999994,0.5000389,0.000213321,1.008667,0.512076,22.49
0.49999999999999994,0.5000399,0.0002133205,1.008784,0.511879,22.5
0.49999999999999994,0.5000391,0.0002133197,1.00882,0.512286,22.48
0.49999999999999994,0.5000391,0.0002133204,1.008853,0.511871,22.49
0.49999999999999994,0.5000408,0.0002133209,1.008728,0.512245,22.48
0.49999999999999994,0.500042,0.0002133216,1.008913,0.512338,22.48
0.49999999999999994,0.5000405,0.0002133219,1.008949,0.512414,22.49
0.49999999999999994,0.5000428,0.0002133209,1.008772,0.512165,22.49
0.49999999999999994,0.500041,0.0002133214,1.008776,0.512185,22.49
0.49999999999999994,0.5000417,0.0002133217,1.008728,0.512418,22.5
0.49999999999999994,0.5000422,0.0002133219,1.008712,0.512535,22.5
0.49999999999999994,0.5000406,0.0002133213,1.008909,0.512225,22.5
0.49999999999999994,0.5000418,0.0002133218,1.0088,0.512225,22.5
0.49999999999999994,0.5000413,0.0002133212,1.008768,0.512269,22.49
0.49999999999999994,0.5000421,0.0002133206,1.008724,0.512128,22.49
0.49999999999999994,0.5000412,0.0002133214,1.008764,0.511903,22.5
0.49999999999999994,0.5000417,0.0002133215,1.008917,0.512479,22.49
0.49999999999999994,0.5000411,0.0002133209,1.008691,0.512451,22.49
0.49999999999999994,0.5000413,0.0002133218,1.008748,0.512435,22.49
